2022-10-24 15:49:57,990 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666608596.988641, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 15:49:57,990 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 15:49:57,991 - DEBUG    - server: send_message((<socket.socket fd=400, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 53093)>, {'response': 200}), {}) 
2022-10-24 15:49:57,991 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 15:50:09,951 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 15:50:16,949 - DEBUG    - server: get_message((<socket.socket fd=344, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 53096)>,), {}) 
2022-10-24 15:50:16,949 - INFO     - Функция get_message вызвана из функции main_server 
2022-10-24 15:50:16,949 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666608615.9408052, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 15:50:16,949 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 15:50:16,950 - DEBUG    - server: send_message((<socket.socket fd=344, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 53096)>, {'response': 200}), {}) 
2022-10-24 15:50:16,950 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 15:50:53,863 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 15:50:58,166 - DEBUG    - server: get_message((<socket.socket fd=476, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 53101)>,), {}) 
2022-10-24 15:50:58,166 - INFO     - Функция get_message вызвана из функции main_server 
2022-10-24 15:50:58,166 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666608658.1609986, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 15:50:58,166 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 15:50:58,167 - DEBUG    - server: send_message((<socket.socket fd=476, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 53101)>, {'response': 200}), {}) 
2022-10-24 15:50:58,167 - INFO     - Функция send_message вызвана из функции main_server 
2022-10-24 15:51:25,457 - INFO     - PORT : 7777 ,IP_ADDRESS  
2022-10-24 15:51:30,377 - DEBUG    - server: get_message((<socket.socket fd=424, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 53102)>,), {}) 
2022-10-24 15:51:30,377 - INFO     - Функция get_message вызвана из функции main_server 
2022-10-24 15:51:30,377 - DEBUG    - Получено сообщение от клиента {'action': 'presence', 'time': 1666608689.3658175, 'type': 'status', 'user': {'account_name': 'Guest', 'status': 'Yep, I am here!'}} 
2022-10-24 15:51:30,377 - INFO     - Соединение с клиентом: НОРМАЛЬНОЕ {'response': 200} 
2022-10-24 15:51:30,378 - DEBUG    - server: send_message((<socket.socket fd=424, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 7777), raddr=('127.0.0.1', 53102)>, {'response': 200}), {}) 
2022-10-24 15:51:30,378 - INFO     - Функция send_message вызвана из функции main_server 
